"Line","Age","Time","LineTimeAge","SubClass","AcylClass","MEAN","SE","n"
"cbr","1 Day","Old","cbr_Old_1 Day","TG e","S",0.0222171371237121,0.0153748222588679,17
"cbr","19 Day","New","cbr_New_19 Day","TG e","L",0.311647285451231,0.105002001677429,9
"cbr","19 Day","New","cbr_New_19 Day","TG e","M",0.682579430966896,0.105048334306431,9
"cbr","19 Day","New","cbr_New_19 Day","TG e","S",0.00577328358187264,0.00306744401653639,9
"cbr","19 Day","Old","cbr_Old_19 Day","TG e","L",0.530417673035557,0.115147457156306,15
"cbr","19 Day","Old","cbr_Old_19 Day","TG e","M",0.465760505324427,0.115278322528503,15
"cbr","19 Day","Old","cbr_Old_19 Day","TG e","S",0.00382182164001616,0.00241316738115325,15
"ct","1 Day","New","ct_New_1 Day","TG e","L",0.611265723750977,0.117826355287276,14
"ct","1 Day","New","ct_New_1 Day","TG e","M",0.378784401753333,0.117596273428076,14
"ct","1 Day","New","ct_New_1 Day","TG e","S",0.00994987449569097,0.00745675701392389,14
"ct","1 Day","Old","ct_Old_1 Day","TG e","L",0.754949225000742,0.0867869127262901,17
"ct","1 Day","Old","ct_Old_1 Day","TG e","M",0.198470738333338,0.0821228285935996,17
"ct","1 Day","Old","ct_Old_1 Day","TG e","S",0.0465800366659197,0.0319874560106483,17
"ct","19 Day","New","ct_New_19 Day","TG e","L",0.478291798194181,0.110461059186195,13
"ct","19 Day","New","ct_New_19 Day","TG e","M",0.521677608425087,0.110454939813203,13
"ct","19 Day","New","ct_New_19 Day","TG e","S",3.05933807315268e-05,3.05933807315268e-05,13
"ct","19 Day","Old","ct_Old_19 Day","TG e","L",0.397959704813579,0.102679684220736,15
"ct","19 Day","Old","ct_Old_19 Day","TG e","M",0.602040295186421,0.102679684220736,15
"ct","19 Day","Old","ct_Old_19 Day","TG e","S",0,0,15
"s06","1 Day","Older","s06_Older_1 Day","TG e","L",0.626552777113535,0.102210568761733,15
"s06","1 Day","Older","s06_Older_1 Day","TG e","M",0.196026825041205,0.0894440248190477,15
"s06","1 Day","Older","s06_Older_1 Day","TG e","S",0.17742039784526,0.0712449542531259,15
"s06","19 Day","Older","s06_Older_19 Day","TG e","L",0.422453986485272,0.11978523763852,14
"s06","19 Day","Older","s06_Older_19 Day","TG e","M",0.577546013514728,0.11978523763852,14
"s06","19 Day","Older","s06_Older_19 Day","TG e","S",0,0,14
"syd","1 Day","New","syd_New_1 Day","TG e","L",0.811701471020596,0.0852435908436108,13
"syd","1 Day","New","syd_New_1 Day","TG e","M",0.188298528979404,0.0852435908436108,13
"syd","1 Day","New","syd_New_1 Day","TG e","S",0,0,13
"syd","1 Day","Old","syd_Old_1 Day","TG e","L",0.806037312592533,0.0851725624867469,17
"syd","1 Day","Old","syd_Old_1 Day","TG e","M",0.185366688373147,0.085904893256683,17
"syd","1 Day","Old","syd_Old_1 Day","TG e","S",0.00859599903432003,0.00859599903432003,17
"syd","19 Day","New","syd_New_19 Day","TG e","L",0.267721491736481,0.0945659359869099,15
"syd","19 Day","New","syd_New_19 Day","TG e","M",0.52934202400458,0.112335479643724,15
"syd","19 Day","New","syd_New_19 Day","TG e","S",0.202936484258939,0.106543113355751,15
"syd","19 Day","Old","syd_Old_19 Day","TG e","L",0.392533939179966,0.103755122021858,14
"syd","19 Day","Old","syd_Old_19 Day","TG e","M",0.607466060820034,0.103755122021858,14
"syd","19 Day","Old","syd_Old_19 Day","TG e","S",0,0,14
