"Line","Age","Time","LineTimeAge","SubClass","AcylClass","MEAN","SE","n"
"s06","1 Day","Older","s06_Older_1 Day","PE e","S",0.248507795065992,0.00566485185857616,16
"s06","19 Day","Older","s06_Older_19 Day","PE e","L",0.382475244606078,0.00429588232132583,16
"s06","19 Day","Older","s06_Older_19 Day","PE e","M",0.436585883652916,0.00928051901754306,16
"s06","19 Day","Older","s06_Older_19 Day","PE e","S",0.180938871741006,0.00678075813611201,16
"syd","1 Day","New","syd_New_1 Day","PE e","L",0.460989804593456,0.0026759323603745,13
"syd","1 Day","New","syd_New_1 Day","PE e","M",0.307083621254985,0.00197376838668179,13
"syd","1 Day","New","syd_New_1 Day","PE e","S",0.231926574151559,0.00182032227825493,13
"syd","1 Day","Old","syd_Old_1 Day","PE e","L",0.468065376912481,0.00168752725213758,18
"syd","1 Day","Old","syd_Old_1 Day","PE e","M",0.286877232484856,0.0034385619297375,18
"syd","1 Day","Old","syd_Old_1 Day","PE e","S",0.245057390602663,0.00272843273747069,18
"syd","19 Day","New","syd_New_19 Day","PE e","L",0.381641355119008,0.0049753237159484,16
"syd","19 Day","New","syd_New_19 Day","PE e","M",0.442100836045477,0.0104400929351133,16
"syd","19 Day","New","syd_New_19 Day","PE e","S",0.176257808835515,0.00661826953626333,16
"syd","19 Day","Old","syd_Old_19 Day","PE e","L",0.378773250542123,0.00559873128425334,15
"syd","19 Day","Old","syd_Old_19 Day","PE e","M",0.455110455753643,0.00875784551087675,15
"syd","19 Day","Old","syd_Old_19 Day","PE e","S",0.166116293704234,0.00383371702840226,15
"cbr","1 Day","New","cbr_New_1 Day","PC e","L",0.5,0,11
"cbr","1 Day","New","cbr_New_1 Day","PC e","S",0.5,0,11
"cbr","1 Day","Old","cbr_Old_1 Day","PC e","L",0.5,0,17
"cbr","1 Day","Old","cbr_Old_1 Day","PC e","S",0.5,0,17
"cbr","19 Day","New","cbr_New_19 Day","PC e","L",0.5,0,10
"cbr","19 Day","New","cbr_New_19 Day","PC e","S",0.5,0,10
"cbr","19 Day","Old","cbr_Old_19 Day","PC e","L",0.5,0,15
"cbr","19 Day","Old","cbr_Old_19 Day","PC e","S",0.5,0,15
"ct","1 Day","New","ct_New_1 Day","PC e","L",0.5,0,15
"ct","1 Day","New","ct_New_1 Day","PC e","S",0.5,0,15
"ct","1 Day","Old","ct_Old_1 Day","PC e","L",0.5,0,17
"ct","1 Day","Old","ct_Old_1 Day","PC e","S",0.5,0,17
"ct","19 Day","New","ct_New_19 Day","PC e","L",0.5,0,13
"ct","19 Day","New","ct_New_19 Day","PC e","S",0.5,0,13
"ct","19 Day","Old","ct_Old_19 Day","PC e","L",0.5,0,16
"ct","19 Day","Old","ct_Old_19 Day","PC e","S",0.5,0,16
"s06","1 Day","Older","s06_Older_1 Day","PC e","L",0.5,0,16
"s06","1 Day","Older","s06_Older_1 Day","PC e","S",0.5,0,16
"s06","19 Day","Older","s06_Older_19 Day","PC e","L",0.5,0,16
"s06","19 Day","Older","s06_Older_19 Day","PC e","S",0.5,0,16
"syd","1 Day","New","syd_New_1 Day","PC e","L",0.5,0,12
"syd","1 Day","New","syd_New_1 Day","PC e","S",0.5,0,12
"syd","1 Day","Old","syd_Old_1 Day","PC e","L",0.5,0,18
"syd","1 Day","Old","syd_Old_1 Day","PC e","S",0.5,0,18
"syd","19 Day","New","syd_New_19 Day","PC e","L",0.5,0,16
"syd","19 Day","New","syd_New_19 Day","PC e","S",0.5,0,16
"syd","19 Day","Old","syd_Old_19 Day","PC e","L",0.5,0,15
"syd","19 Day","Old","syd_Old_19 Day","PC e","S",0.5,0,15
"cbr","1 Day","New","cbr_New_1 Day","TG e","L",0.30029845947104,0.0256775440087435,11
"cbr","1 Day","New","cbr_New_1 Day","TG e","M",0.693863714198351,0.019967744073649,11
"cbr","1 Day","New","cbr_New_1 Day","TG e","S",0.0058378263306087,0.0058378263306087,11
"cbr","1 Day","Old","cbr_Old_1 Day","TG e","L",0.31709105265575,0.00649403809636571,17
"cbr","1 Day","Old","cbr_Old_1 Day","TG e","M",0.668097522595109,0.00765067327786515,17
"cbr","1 Day","Old","cbr_Old_1 Day","TG e","S",0.0148114247491414,0.010249881505912,17
"cbr","19 Day","New","cbr_New_19 Day","TG e","L",0.225597403749188,0.040287014599749,9
"cbr","19 Day","New","cbr_New_19 Day","TG e","M",0.770553740529564,0.0400858863752872,9
"cbr","19 Day","New","cbr_New_19 Day","TG e","S",0.00384885572124843,0.00204496267769092,9
"cbr","19 Day","Old","cbr_Old_19 Day","TG e","L",0.213216570376725,0.0378058036087676,15
"cbr","19 Day","Old","cbr_Old_19 Day","TG e","M",0.784235548529931,0.0377610691474379,15
"cbr","19 Day","Old","cbr_Old_19 Day","TG e","S",0.00254788109334411,0.00160877825410216,15
"ct","1 Day","New","ct_New_1 Day","TG e","L",0.207979206047782,0.0377888149244319,14
"ct","1 Day","New","ct_New_1 Day","TG e","M",0.785387544288424,0.0379627010027281,14
"ct","1 Day","New","ct_New_1 Day","TG e","S",0.00663324966379398,0.00497117134261593,14
"ct","1 Day","Old","ct_Old_1 Day","TG e","L",0.25326620099598,0.0284114752324936,17
"ct","1 Day","Old","ct_Old_1 Day","TG e","M",0.71568044122674,0.0292103719559396,17
"ct","1 Day","Old","ct_Old_1 Day","TG e","S",0.0310533577772798,0.0213249706737656,17
"ct","19 Day","New","ct_New_19 Day","TG e","L",0.240406838552783,0.0327792734549525,13
"ct","19 Day","New","ct_New_19 Day","TG e","M",0.759572765860063,0.0327809655596404,13
"ct","19 Day","New","ct_New_19 Day","TG e","S",2.03955871543512e-05,2.03955871543512e-05,13
"ct","19 Day","Old","ct_Old_19 Day","TG e","L",0.218483827240486,0.0354047679375166,15
"ct","19 Day","Old","ct_Old_19 Day","TG e","M",0.781516172759514,0.0354047679375166,15
"ct","19 Day","Old","ct_Old_19 Day","TG e","S",0,0,15
"s06","1 Day","Older","s06_Older_1 Day","TG e","L",0.238017596804504,0.0315589586578864,15
"s06","1 Day","Older","s06_Older_1 Day","TG e","M",0.643702137965322,0.0376888908661508,15
"s06","1 Day","Older","s06_Older_1 Day","TG e","S",0.118280265230174,0.0474966361687506,15
"s06","19 Day","Older","s06_Older_19 Day","TG e","L",0.219506709513249,0.0404304429789717,14
"s06","19 Day","Older","s06_Older_19 Day","TG e","M",0.780493290486751,0.0404304429789717,14
"s06","19 Day","Older","s06_Older_19 Day","TG e","S",0,0,14
"syd","1 Day","New","syd_New_1 Day","TG e","L",0.305051753044436,0.0145597774700999,13
"syd","1 Day","New","syd_New_1 Day","TG e","M",0.694948246955564,0.0145597774700999,13
"syd","1 Day","New","syd_New_1 Day","TG e","S",0,0,13
"syd","1 Day","Old","syd_Old_1 Day","TG e","L",0.309262183338785,0.0145639050480092,17
"syd","1 Day","Old","syd_Old_1 Day","TG e","M",0.685007150638335,0.015076397517527,17
"syd","1 Day","Old","syd_Old_1 Day","TG e","S",0.00573066602288002,0.00573066602288002,17
"syd","19 Day","New","syd_New_19 Day","TG e","L",0.161633328299679,0.0386791277249694,15
"syd","19 Day","New","syd_New_19 Day","TG e","M",0.703075682194362,0.059038986102605,15
"syd","19 Day","New","syd_New_19 Day","TG e","S",0.13529098950596,0.0710287422371673,15
"syd","19 Day","Old","syd_Old_19 Day","TG e","L",0.2249512564351,0.0340804249821716,14
"syd","19 Day","Old","syd_Old_19 Day","TG e","M",0.7750487435649,0.0340804249821716,14
"syd","19 Day","Old","syd_Old_19 Day","TG e","S",0,0,14
